Node,X,Y,U1,U2,S11,S22,S12
1.440000000000000000e+02,1.430000019073486328e+01,0.000000000000000000e+00,3.393102687709870224e-08,4.969457378933839209e-08,5.003458976745605469e+00,1.647369191050529480e-02,-1.921922154724597931e-02
1.450000000000000000e+02,1.439999961853027344e+01,0.000000000000000000e+00,3.416905158815097820e-08,5.037617256675730459e-08,5.003458976745605469e+00,1.647374778985977173e-02,-1.921910606324672699e-02
1.460000000000000000e+02,1.450000000000000000e+01,0.000000000000000000e+00,3.440707629920325417e-08,5.106253908593316737e-08,5.003458976745605469e+00,1.647369936108589172e-02,-1.921929977834224701e-02
1.470000000000000000e+02,1.460000038146972656e+01,0.000000000000000000e+00,3.464510101025553013e-08,5.175366268872494402e-08,5.003458976745605469e+00,1.647369377315044403e-02,-1.921931467950344086e-02
1.480000000000000000e+02,1.469999980926513672e+01,0.000000000000000000e+00,3.488312572130780609e-08,5.244953982241895574e-08,5.003458976745605469e+00,1.647374965250492096e-02,-1.921918988227844238e-02
1.490000000000000000e+02,1.480000019073486328e+01,0.000000000000000000e+00,3.512115043236008205e-08,5.315018114515623893e-08,5.003458499908447266e+00,1.647369377315044403e-02,-1.921936869621276855e-02
1.500000000000000000e+02,1.489999961853027344e+01,0.000000000000000000e+00,3.535917159069867921e-08,5.385557599879575719e-08,5.003458976745605469e+00,1.647375896573066711e-02,-1.921924389898777008e-02
1.510000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00,3.559719985446463397e-08,5.456573859419222572e-08,5.003458499908447266e+00,1.647371798753738403e-02,-1.921942830085754395e-02
1.520000000000000000e+02,1.510000038146972656e+01,0.000000000000000000e+00,3.583522456551690993e-08,5.528065827320460812e-08,5.003458499908447266e+00,1.647372171282768250e-02,-1.921943388879299164e-02
1.530000000000000000e+02,1.519999980926513672e+01,0.000000000000000000e+00,3.607324572385550709e-08,5.600033148311922560e-08,5.003458976745605469e+00,1.647378690540790558e-02,-1.921929791569709778e-02
1.540000000000000000e+02,1.530000019073486328e+01,0.000000000000000000e+00,3.631127398762146186e-08,5.672476888207711454e-08,5.003458976745605469e+00,1.647374220192432404e-02,-1.921946741640567780e-02
1.550000000000000000e+02,1.539999961853027344e+01,0.000000000000000000e+00,3.654929514596005902e-08,5.745395981193723856e-08,5.003458976745605469e+00,1.647381670773029327e-02,-1.921933144330978394e-02
1.560000000000000000e+02,1.550000000000000000e+01,0.000000000000000000e+00,3.678732340972601378e-08,5.818791848355431284e-08,5.003458976745605469e+00,1.647378876805305481e-02,-1.921950094401836395e-02
1.570000000000000000e+02,1.560000038146972656e+01,0.000000000000000000e+00,3.702534812077828974e-08,5.892663423878730100e-08,5.003458976745605469e+00,1.647380553185939789e-02,-1.921949163079261780e-02
1.580000000000000000e+02,1.569999980926513672e+01,0.000000000000000000e+00,3.726336927911688690e-08,5.967009997220884543e-08,5.003458976745605469e+00,1.647388376295566559e-02,-1.921933703124523163e-02
1.590000000000000000e+02,1.580000019073486328e+01,0.000000000000000000e+00,3.750139754288284166e-08,6.041833700010101893e-08,5.003458499908447266e+00,1.647385582327842712e-02,-1.921948231756687164e-02
1.600000000000000000e+02,1.589999961853027344e+01,0.000000000000000000e+00,3.773941870122143882e-08,6.117132045346806990e-08,5.003458499908447266e+00,1.647395081818103790e-02,-1.921931840479373932e-02
1.610000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,3.797744341227371478e-08,6.192907164859207114e-08,5.003458023071289062e+00,1.647394336760044098e-02,-1.921945437788963318e-02
1.620000000000000000e+02,1.610000038146972656e+01,0.000000000000000000e+00,3.821547167603966955e-08,6.269158348004566506e-08,5.003457546234130859e+00,1.647399179637432098e-02,-1.921940594911575317e-02
1.630000000000000000e+02,1.620000076293945312e+01,0.000000000000000000e+00,3.845349638709194551e-08,6.345885594782885164e-08,5.003457069396972656e+00,1.647402346134185791e-02,-1.921932399272918701e-02
1.640000000000000000e+02,1.629999923706054688e+01,0.000000000000000000e+00,3.869151754543054267e-08,6.423086773565955809e-08,5.003456592559814453e+00,1.647418923676013947e-02,-1.921895332634449005e-02
1.650000000000000000e+02,1.639999961853027344e+01,0.000000000000000000e+00,3.892954225648281863e-08,6.500766147610193002e-08,5.003455162048339844e+00,1.647416129708290100e-02,-1.921918988227844238e-02
1.660000000000000000e+02,1.650000000000000000e+01,0.000000000000000000e+00,3.916756696753509459e-08,6.578920874744653702e-08,5.003453731536865234e+00,1.647424884140491486e-02,-1.921905949711799622e-02
1.670000000000000000e+02,1.660000038146972656e+01,0.000000000000000000e+00,3.940559167858737055e-08,6.657551665512073669e-08,5.003451824188232422e+00,1.647433638572692871e-02,-1.921888813376426697e-02
1.680000000000000000e+02,1.670000076293945312e+01,0.000000000000000000e+00,3.964361638963964651e-08,6.736658519912452903e-08,5.003449440002441406e+00,1.647441275417804718e-02,-1.921865716576576233e-02
1.690000000000000000e+02,1.679999923706054688e+01,0.000000000000000000e+00,3.988163754797824367e-08,6.816239306317584123e-08,5.003447055816650391e+00,1.647462882101535797e-02,-1.921810768544673920e-02
1.700000000000000000e+02,1.689999961853027344e+01,0.000000000000000000e+00,4.011966225903051964e-08,6.896297577441146132e-08,5.003442764282226562e+00,1.647465676069259644e-02,-1.921812444925308228e-02
1.710000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00,4.035768697008279560e-08,6.976831912197667407e-08,5.003438472747802734e+00,1.647480577230453491e-02,-1.921773143112659454e-02
1.720000000000000000e+02,1.710000038146972656e+01,0.000000000000000000e+00,4.059571168113507156e-08,7.057842310587147949e-08,5.003432750701904297e+00,1.647496037185192108e-02,-1.921724341809749603e-02
1.730000000000000000e+02,1.720000076293945312e+01,0.000000000000000000e+00,4.083373639218734752e-08,7.139328772609587759e-08,5.003426074981689453e+00,1.647510752081871033e-02,-1.921663247048854828e-02
1.740000000000000000e+02,1.729999923706054688e+01,0.000000000000000000e+00,4.107175399781226588e-08,7.221289166636779555e-08,5.003417968750000000e+00,1.647539995610713959e-02,-1.921562477946281433e-02
1.750000000000000000e+02,1.739999961853027344e+01,0.000000000000000000e+00,4.130977870886454184e-08,7.303727755925137899e-08,5.003407478332519531e+00,1.647550985217094421e-02,-1.921509206295013428e-02
1.760000000000000000e+02,1.750000000000000000e+01,0.000000000000000000e+00,4.154779986720313900e-08,7.386641698303719750e-08,5.003395557403564453e+00,1.647574268281459808e-02,-1.921404153108596802e-02
1.770000000000000000e+02,1.760000038146972656e+01,0.000000000000000000e+00,4.178582102554173616e-08,7.470031704315260868e-08,5.003380775451660156e+00,1.647598482668399811e-02,-1.921276375651359558e-02
1.780000000000000000e+02,1.770000076293945312e+01,0.000000000000000000e+00,4.202384218388033332e-08,7.553897773959761253e-08,5.003363609313964844e+00,1.647622138261795044e-02,-1.921120285987854004e-02
1.790000000000000000e+02,1.779999923706054688e+01,0.000000000000000000e+00,4.226185623679157288e-08,7.638238486151749385e-08,5.003342628479003906e+00,1.647660136222839355e-02,-1.920905709266662598e-02
1.800000000000000000e+02,1.789999961853027344e+01,0.000000000000000000e+00,4.249987739513017004e-08,7.723055972519432544e-08,5.003317356109619141e+00,1.647679135203361511e-02,-1.920715346932411194e-02
1.810000000000000000e+02,1.800000000000000000e+01,0.000000000000000000e+00,4.273789500075508840e-08,7.808349522520074970e-08,5.003287315368652344e+00,1.647709682583808899e-02,-1.920444890856742859e-02
1.820000000000000000e+02,1.810000038146972656e+01,0.000000000000000000e+00,4.297590905366632796e-08,7.894119846696412424e-08,5.003251552581787109e+00,1.647738926112651825e-02,-1.920116692781448364e-02
1.830000000000000000e+02,1.820000076293945312e+01,0.000000000000000000e+00,4.321392310657756752e-08,7.980364813420237624e-08,5.003208160400390625e+00,1.647764816880226135e-02,-1.919716782867908478e-02
1.840000000000000000e+02,1.829999923706054688e+01,0.000000000000000000e+00,4.345193005406144948e-08,8.067085133234286332e-08,5.003157615661621094e+00,1.647800393402576447e-02,-1.919203810393810272e-02
1.850000000000000000e+02,1.839999961853027344e+01,0.000000000000000000e+00,4.368993700154533144e-08,8.154282227224030066e-08,5.003095626831054688e+00,1.647810265421867371e-02,-1.918645761907100677e-02
1.860000000000000000e+02,1.850000000000000000e+01,0.000000000000000000e+00,4.392794394902921340e-08,8.241955384846733068e-08,5.003022193908691406e+00,1.647821068763732910e-02,-1.917917840182781219e-02
1.870000000000000000e+02,1.860000038146972656e+01,0.000000000000000000e+00,4.416594379108573776e-08,8.330104606102395337e-08,5.002933502197265625e+00,1.647815667092800140e-02,-1.917015016078948975e-02
1.880000000000000000e+02,1.870000076293945312e+01,0.000000000000000000e+00,4.440393652771490451e-08,8.418729890991016873e-08,5.002826690673828125e+00,1.647783443331718445e-02,-1.915884017944335938e-02
1.890000000000000000e+02,1.879999923706054688e+01,0.000000000000000000e+00,4.464192215891671367e-08,8.507828397341654636e-08,5.002697944641113281e+00,1.647725142538547516e-02,-1.914426498115062714e-02
1.900000000000000000e+02,1.889999961853027344e+01,0.000000000000000000e+00,4.487990423740484403e-08,8.597405098953458946e-08,5.002539157867431641e+00,1.647585257887840271e-02,-1.912626251578330994e-02
1.910000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00,4.511787565775193798e-08,8.687456443112751003e-08,5.002344131469726562e+00,1.647356152534484863e-02,-1.910229586064815521e-02
1.920000000000000000e+02,1.910000038146972656e+01,0.000000000000000000e+00,4.535583641995799553e-08,8.777983850905002328e-08,5.002100944519042969e+00,1.646959409117698669e-02,-1.907026022672653198e-02
1.930000000000000000e+02,1.920000076293945312e+01,0.000000000000000000e+00,4.559378297130933788e-08,8.868986611787477159e-08,5.001792907714843750e+00,1.646272838115692139e-02,-1.902621798217296600e-02
1.940000000000000000e+02,1.929999923706054688e+01,0.000000000000000000e+00,4.583170820637860743e-08,8.960462594131968217e-08,5.001394271850585938e+00,1.645075716078281403e-02,-1.896325498819351196e-02
1.950000000000000000e+02,1.939999961853027344e+01,0.000000000000000000e+00,4.606960857245212537e-08,9.052415350652154302e-08,5.000863552093505859e+00,1.642843335866928101e-02,-1.887015998363494873e-02
1.960000000000000000e+02,1.950000000000000000e+01,0.000000000000000000e+00,4.630747696410253411e-08,9.144841328634356614e-08,5.000129699707031250e+00,1.638463139533996582e-02,-1.872205175459384918e-02
1.970000000000000000e+02,1.960000038146972656e+01,0.000000000000000000e+00,4.654529561776143964e-08,9.237740528078575153e-08,4.999055385589599609e+00,1.629008352756500244e-02,-1.846670173108577728e-02
1.980000000000000000e+02,1.970000076293945312e+01,0.000000000000000000e+00,4.678303611171941156e-08,9.331111527899338398e-08,4.997337341308593750e+00,1.605238020420074463e-02,-1.796956919133663177e-02
1.990000000000000000e+02,1.979999923706054688e+01,0.000000000000000000e+00,4.702063094441655267e-08,9.424947222669288749e-08,4.994220733642578125e+00,1.542620360851287842e-02,-1.685888320207595825e-02
2.000000000000000000e+02,1.989999961853027344e+01,0.000000000000000000e+00,4.725794156001938973e-08,9.519238375332861324e-08,4.987475872039794922e+00,1.328695472329854965e-02,-1.391700748354196548e-02
2.010000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.749467308329258231e-08,9.613901852389972191e-08,4.976800918579101562e+00,1.816628873348236084e-02,-1.116653345525264740e-02
2.020000000000000000e+02,0.000000000000000000e+00,1.000000014901161194e-01,3.349378432650829048e-37,1.257144425014425927e-37,5.942944526672363281e+00,1.782883286476135254e+00,1.317019462585449219e+00
2.030000000000000000e+02,1.000000014901161194e-01,1.000000014901161194e-01,2.575275825922318518e-10,1.630595519719335584e-10,5.365463733673095703e+00,-1.420528292655944824e-01,4.289634525775909424e-01
2.040000000000000000e+02,2.000000029802322388e-01,1.000000014901161194e-01,5.341214692755613669e-10,3.267235926251998990e-10,5.866726875305175781e+00,1.941850781440734863e-01,4.022190570831298828e-01
2.050000000000000000e+02,3.000000119209289551e-01,1.000000014901161194e-01,7.938760759884644358e-10,4.585933299772193550e-10,5.487094402313232422e+00,1.074929088354110718e-01,2.112743407487869263e-01
2.060000000000000000e+02,4.000000059604644775e-01,1.000000014901161194e-01,1.041159936043811740e-09,5.731332630709573550e-10,5.215004920959472656e+00,7.347687333822250366e-02,1.325365602970123291e-01
2.070000000000000000e+02,5.000000000000000000e-01,1.000000014901161194e-01,1.280196282316126144e-09,6.758538728668384010e-10,5.034066677093505859e+00,4.767921566963195801e-02,8.379037678241729736e-02
2.080000000000000000e+02,6.000000238418579102e-01,1.000000014901161194e-01,1.513825953480818498e-09,7.708161331443363906e-10,4.915760993957519531e+00,3.179562836885452271e-02,5.437034741044044495e-02
2.090000000000000000e+02,6.999999880790710449e-01,1.000000014901161194e-01,1.743850175373040656e-09,8.605972601216649309e-10,4.836769580841064453e+00,2.086810022592544556e-02,3.482362255454063416e-02
2.100000000000000000e+02,8.000000119209289551e-01,1.000000014901161194e-01,1.971450558357901173e-09,9.470344508599737310e-10,4.783540725708007812e+00,1.311105117201805115e-02,2.128485403954982758e-02
2.110000000000000000e+02,8.999999761581420898e-01,1.000000014901161194e-01,2.197428683459179410e-09,1.031484342384203501e-09,4.747754096984863281e+00,7.372321560978889465e-03,1.152850221842527390e-02
2.120000000000000000e+02,1.000000000000000000e+00,1.000000014901161194e-01,2.422344991259706148e-09,1.114991099449014200e-09,4.724140167236328125e+00,3.003490157425403595e-03,4.297281149774789810e-03
2.130000000000000000e+02,1.100000023841857910e+00,1.000000014901161194e-01,2.646599162048346443e-09,1.198380616962424483e-09,4.709216117858886719e+00,-4.026946844533085823e-04,-1.183844287879765034e-03
2.140000000000000000e+02,1.200000047683715820e+00,1.000000014901161194e-01,2.870481630168342235e-09,1.282321471229863619e-09,4.700600624084472656e+00,-3.109386423602700233e-03,-5.411612801253795624e-03
2.150000000000000000e+02,1.299999952316284180e+00,1.000000014901161194e-01,3.094205780485026480e-09,1.367364443893848147e-09,4.696619987487792969e+00,-5.294123198837041855e-03,-8.717897348105907440e-03
2.160000000000000000e+02,1.399999976158142090e+00,1.000000014901161194e-01,3.317929264667895950e-09,1.453970277509597508e-09,4.696068286895751953e+00,-7.080453447997570038e-03,-1.133162621408700943e-02
2.170000000000000000e+02,1.500000000000000000e+00,1.000000014901161194e-01,3.541768656134536286e-09,1.542528882403360058e-09,4.698060035705566406e+00,-8.556787855923175812e-03,-1.341509539633989334e-02
2.180000000000000000e+02,1.600000023841857910e+00,1.000000014901161194e-01,3.765809886147053476e-09,1.633373547527128267e-09,4.701932907104492188e+00,-9.787900373339653015e-03,-1.508614141494035721e-02
2.190000000000000000e+02,1.700000047683715820e+00,1.000000014901161194e-01,3.990116681507061003e-09,1.726791376555070201e-09,4.707187652587890625e+00,-1.082223746925592422e-02,-1.643206179141998291e-02
2.200000000000000000e+02,1.799999952316284180e+00,1.000000014901161194e-01,4.214733007046334023e-09,1.823031836600819133e-09,4.713440418243408203e+00,-1.169669721275568008e-02,-1.751868799328804016e-02
2.210000000000000000e+02,1.899999976158142090e+00,1.000000014901161194e-01,4.439691281277191592e-09,1.922312975466411444e-09,4.720395565032958984e+00,-1.243983022868633270e-02,-1.839650422334671021e-02
2.220000000000000000e+02,2.000000000000000000e+00,1.000000014901161194e-01,4.665012820481706513e-09,2.024826084578990049e-09,4.727822303771972656e+00,-1.307404600083827972e-02,-1.910466887056827545e-02
2.230000000000000000e+02,2.099999904632568359e+00,1.000000014901161194e-01,4.890709170979334885e-09,2.130739806815995507e-09,4.735541820526123047e+00,-1.361716166138648987e-02,-1.967402733862400055e-02
